Code,Quantity,Cost,Serial,Customer
I000001905,1,19439.28,021V3NAJ400123,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400124,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400125,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400126,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400127,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400128,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400129,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400130,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400131,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400132,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400133,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400134,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400135,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400136,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400137,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400138,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400139,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400140,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400141,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400142,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400143,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400144,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400145,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400146,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400147,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400148,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400149,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400150,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400151,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400152,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400153,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400154,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400155,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400156,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400157,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400158,"Capitol Central Hotel Ventures, Inc."
I000001905,1,19439.28,021V3NAJ400159,"Capitol Central Hotel Ventures, Inc."
I000001905,1,100,021V3NAJ400160,"Capitol Central Hotel Ventures, Inc."
I000003890,1,37000,03NGHNFJ400001,China Banking Corporation
I000003890,1,37000,03NGHNFJ400002,China Banking Corporation
I000003890,1,37000,03NGHNFJ400003,China Banking Corporation
I000003890,1,37000,03NGHNFJ400004,China Banking Corporation
I000003890,1,37000,03NGHNFJ400005,China Banking Corporation
I000003890,1,37000,03NGHNFJ400007,China Banking Corporation
I000003890,1,37000,03NGHNFJ400008,China Banking Corporation
I000003890,1,37000,03NGHNFJ400010,China Banking Corporation
I000003890,1,37000,03NGHNFJ400014,China Banking Corporation
I000003890,1,37000,03NGHNFJ400015,China Banking Corporation
I000003890,1,37000,03NGHNFJ400016,China Banking Corporation
I000003890,1,37000,03NGHNFJ400017,China Banking Corporation
I000003890,1,37000,03NGHNFJ400019,China Banking Corporation
I000003890,1,37000,03NGHNFJ400023,China Banking Corporation
